name,word,source
7849,advise,mccrate
7849,client,mccrate
7849,change,mccrate
7849,circumstances,mccrate
7850,implications,mccrate
7851,ii,mccrate
7851,change,mccrate
7851,circumstances,mccrate
7851,militates,mccrate
7851,recon,mccrate
7852,sidering,mccrate
7852,decision,mccrate
7852,practicable,mccrate
7853,reconsider,mccrate
7853,decision,mccrate
7853,decision,mccrate
7854,implemented,mccrate
7854,deci,mccrate
7855,sion,mccrate
7855,revocable,mccrate
7855,undue,mccrate
7855,cost,mccrate
7855,prejudice,mccrate
7856,client,mccrate
7857,identify,mccrate
7857,analyze,mccrate
7857,range,mccrate
7857,options,mccrate
7858,client,mccrate
7858,light,mccrate
7859,change,mccrate
7859,circumstances,mccrate
7859,including,mccrate
7859,exam,mccrate
7860,ining,mccrate
7860,reconceptualization,mccrate
7861,issues,mccrate
7861,original,mccrate
7861,decision,mccrate
7862,results,mccrate
7862,options,mccrate
7863,apparent,mccrate
7864,counsel,mccrate
7864,client,mccrate
7864,options,mccrate
7866,reconsider,mccrate
7866,decision,mccrate
7867,iii,mccrate
7867,change,mccrate
7867,circumstances,mccrate
7867,militates,mccrate
7867,recon,mccrate
7868,sidering,mccrate
7868,decision,mccrate
7868,decision,mccrate
7869,reconsideration,mccrate
7870,implemented,mccrate
7870,irrevocable,mccrate
7870,revo,mccrate
7871,cable,mccrate
7871,undue,mccrate
7871,cost,mccrate
7871,prejudice,mccrate
7871,client,mccrate
7873,legal,mccrate
7873,education,mccrate
7873,professional,mccrate
7873,development,mccrate
7874,identify,mccrate
7874,analyze,mccrate
7874,range,mccrate
7874,options,mccrate
7875,client,mccrate
7875,light,mccrate
7876,change,mccrate
7876,circumstances,mccrate
7876,including,mccrate
7876,exam,mccrate
7877,ining,mccrate
7877,reconceptualization,mccrate
7878,issues,mccrate
7878,original,mccrate
7878,decision,mccrate
7879,results,mccrate
7879,options,mccrate
7880,apparent,mccrate
7881,counsel,mccrate
7881,client,mccrate
7881,options,mccrate
7883,client's,mccrate
7883,decision,mccrate
7883,implemented,mccrate
7884,advise,mccrate
7884,client,mccrate
7884,ensure,mccrate
7884,client,mccrate
7885,understands,mccrate
7885,accepts,mccrate
7885,effects,mccrate
7885,imple,mccrate
7886,mentation,mccrate
7886,decision,mccrate
7887,posture,mccrate
7887,regard,mccrate
7887,underlying,mccrate
7888,legal,mccrate
7888,legal,mccrate
7888,rights,mccrate
7889,responsibilities,mccrate
7890,commentary,mccrate
7891,skill,mccrate
7891,counseling,mccrate
7891,perceived,mccrate
7892,fundamental,mccrate
7892,skills,mccrate
7892,required,mccrate
7892,competent,mccrate
7892,legal,mccrate
7892,practice,mccrate
7892,e.g,mccrate
7893,american,mccrate
7893,bar,mccrate
7893,association,mccrate
7893,section,mccrate
7893,legal,mccrate
7893,education,mccrate
7893,admis,mccrate
7894,sions,mccrate
7894,bar,mccrate
7894,report,mccrate
7894,recommendations,mccrate
7894,task,mccrate
7894,force,mccrate
7895,lawyer,mccrate
7895,competency,mccrate
7895,role,mccrate
7895,law,mccrate
7895,schools,mccrate
7896,baird,mccrate
7896,survey,mccrate
7896,relevance,mccrate
7896,legal,mccrate
7896,training,mccrate
7896,law,mccrate
7896,school,mccrate
7897,graduates,mccrate
7897,legal,mccrate
7897,educ,mccrate
7897,schwartz,mccrate
7898,relative,mccrate
7898,importance,mccrate
7898,skills,mccrate
7898,attorneys,mccrate
7898,golden,mccrate
7898,gate,mccrate
7899,rev,mccrate
7899,recent,mccrate
7899,counseling,mccrate
7900,subject,mccrate
7900,intensified,mccrate
7900,study,mccrate
7900,legal,mccrate
7900,educators,mccrate
7900,scholars,mccrate
7900,e.g,mccrate
7901,binder,mccrate
7901,bergman,mccrate
7901,price,mccrate
7901,lawyers,mccrate
7901,counselors,mccrate
7902,client,mccrate
7902,centered,mccrate
7902,approach,mccrate
7902,bastress,mccrate
7902,harbaugh,mccrate
7903,interviewing,mccrate
7903,counseling,mccrate
7903,negotiating,mccrate
7903,skills,mccrate
7903,effective,mccrate
7904,representation,mccrate
7905,explained,mccrate
7905,supra,mccrate
7905,effective,mccrate
7905,counseling,mccrate
7905,requires,mccrate
7906,understanding,mccrate
7906,ethical,mccrate
7906,rules,mccrate
7906,professional,mccrate
7906,values,mccrate
7906,define,mccrate
7907,relationship,mccrate
7907,attorney,mccrate
7907,client,mccrate
7907,subject,mccrate
7907,ethical,mccrate
7908,concerns,mccrate
7908,discussed,mccrate
7908,skill,mccrate
7908,infra,mccrate
7908,professional,mccrate
7909,promoting,mccrate
7909,justice,mccrate
7909,fairness,mccrate
7909,morality,mccrate
7909,discussed,mccrate
7910,iii,mccrate
7910,iv,mccrate
7910,supra,mccrate
7910,discussed,mccrate
7911,infra,mccrate
7913,negotiation,mccrate
7914,negotiation,mccrate
7915,negotiate,mccrate
7915,effectively,mccrate
7915,lawyer,mccrate
7915,familiar,mccrate
7916,skills,mccrate
7916,concepts,mccrate
7916,processes,mccrate
7916,involved,mccrate
7916,preparing,mccrate
7917,negotiation,mccrate
7917,conducting,mccrate
7917,negotiation,mccrate
7917,counseling,mccrate
7917,client,mccrate
7918,terms,mccrate
7918,obtained,mccrate
7918,negotiation,mccrate
7918,implement,mccrate
7919,ing,mccrate
7919,client's,mccrate
7919,decision,mccrate
7920,preparing,mccrate
7920,negotiation,mccrate
7920,effectively,mccrate
7920,requires,mccrate
7921,lawyer,mccrate
7922,ascertain,mccrate
7922,purpose,mccrate
7922,negotiation,mccrate
7923,resolve,mccrate
7923,controversy,mccrate
7923,past,mccrate
7923,event,mccrate
7923,dispute,mccrate
7923,res,mccrate
7924,olution,mccrate
7924,negotiation,mccrate
7924,establish,mccrate
7924,terms,mccrate
7924,future,mccrate
7925,interchange,mccrate
7925,continuing,mccrate
7925,relationship,mccrate
7926,parties,mccrate
7926,transactional,mccrate
7926,negotiation,mccrate
7927,bination,mccrate
7927,thereof,mccrate
7928,identify,mccrate
7928,strategic,mccrate
7928,implications,mccrate
7928,classi,mccrate
7929,fication,mccrate
7929,negotiation,mccrate
7929,dispute,mccrate
7929,resolu,mccrate
7930,tion,mccrate
7930,transactional,mccrate
7930,negotiation,mccrate
7931,importance,mccrate
7931,avoiding,mccrate
7931,unfavor,mccrate
7932,termination,mccrate
7932,negotiation,mccrate
7932,situations,mccrate
7933,parties,mccrate
7933,ongoing,mccrate
7933,rela,mccrate
7934,tionship,mccrate
7935,ii,mccrate
7935,consult,mccrate
7935,client,mccrate
7935,implications,mccrate
7936,classification,mccrate
7936,negotiation,mccrate
7936,strategies,mccrate
7937,evaluate,mccrate
7937,client's,mccrate
7937,legal,mccrate
7938,solved,mccrate
7938,means,mccrate
7938,negotiation,mccrate
7938,eval,mccrate
7939,uate,mccrate
7939,efficacy,mccrate
7939,alternatives,mccrate
7939,nego,mccrate
7940,tiation,mccrate
7941,acquiring,mccrate
7941,pertinent,mccrate
7941,factual,mccrate
7941,legal,mccrate
7941,infor,mccrate
7942,mation,mccrate
7942,extent,mccrate
7942,inves,mccrate
7943,tigation,mccrate
7943,skill,mccrate
7943,supra,mccrate
7943,legal,mccrate
7943,analysis,mccrate
7943,skill,mccrate
7944,supra,mccrate
7944,legal,mccrate
7944,research,mccrate
7944,skill,mccrate
7944,supra,mccrate
7945,ii,mccrate
7945,assessing,mccrate
7945,factual,mccrate
7945,legal,mccrate
7945,information,mccrate
7945,objec,mccrate
7946,tively,mccrate
7946,interpreting,mccrate
7946,accurately,mccrate
7947,determine,mccrate
7947,settling,mccrate
7947,bottom,mccrate
7947,line,mccrate
7948,negotiating,mccrate
7948,behalf,mccrate
7948,client,mccrate
7949,continuum,mccrate
7949,settlements,mccrate
7949,rep,mccrate
7950,resents,mccrate
7950,favorable,mccrate
7950,terms,mccrate
7950,client,mccrate
7951,appropriately,mccrate
7951,accept,mccrate
7951,resolve,mccrate
7952,negotiation,mccrate
7953,client's,mccrate
7953,terminate,mccrate
7953,negotiation,mccrate
7955,legal,mccrate
7955,education,mccrate
7955,professional,mccrate
7955,development,mccrate
7956,agreement,mccrate
7956,determination,mccrate
7956,set,mccrate
7957,tling,mccrate
7957,requires,mccrate
7957,lawyer,mccrate
7958,evaluate,mccrate
7958,alternatives,mccrate
7958,negotiation,mccrate
7960,range,mccrate
7960,consequences,mccrate
7961,alternative,mccrate
7961,probable,mccrate
7961,impact,mccrate
7962,alternative,mccrate
7962,client's,mccrate
7962,situation,mccrate
7963,objectives,mccrate
7964,range,mccrate
7964,costs,mccrate
7964,alterna,mccrate
7965,tive,mccrate
7965,probability,mccrate
7965,costs,mccrate
7966,borne,mccrate
7967,range,mccrate
7967,risks,mccrate
7967,alternative,mccrate
7968,entails,mccrate
7969,ii,mccrate
7969,adequately,mccrate
7969,advise,mccrate
7969,client,mccrate
7970,options,mccrate
7970,comparative,mccrate
7970,benefits,mccrate
7970,risks,mccrate
7971,costs,mccrate
7972,iii,mccrate
7972,client,mccrate
7972,select,mccrate
7972,refine,mccrate
7973,settling,mccrate
7973,light,mccrate
7974,information,mccrate
7974,bearing,mccrate
7974,lawyer,mccrate
7975,client,mccrate
7975,develop,mccrate
7976,identify,mccrate
7976,rank,mccrate
7976,roster,mccrate
7976,outcomes,mccrate
7976,negotia,mccrate
7977,tion,mccrate
7977,preferable,mccrate
7977,settling,mccrate
7978,obtained,mccrate
7978,requires,mccrate
7979,client,mccrate
7979,experts,mccrate
7980,pertinent,mccrate
7980,field,mccrate
7981,identify,mccrate
7981,range,mccrate
7981,plausible,mccrate
7981,combinations,mccrate
7982,packages,mccrate
7982,benefits,mccrate
7982,concessions,mccrate
7983,ii,mccrate
7983,regard,mccrate
7983,packages,mccrate
7983,ascertain,mccrate
7984,comparative,mccrate
7984,advantages,mccrate
7984,disadvantages,mccrate
7985,assess,mccrate
7985,likelihood,mccrate
7985,obtaining,mccrate
7985,package,mccrate
7986,iii,mccrate
7986,identify,mccrate
7986,optimal,mccrate
7986,package,mccrate
7986,rank,mccrate
7987,remaining,mccrate
7987,packages,mccrate
7987,desirability,mccrate
7988,effectively,mccrate
7988,conceptualize,mccrate
7988,subject,mccrate
7988,negotiation,mccrate
7989,including,mccrate
7990,text,mccrate
7990,section,mccrate
7990,refer,mccrate
7990,simply,mccrate
7990,settling,mccrate
7991,principles,mccrate
7991,set,mccrate
7991,apply,mccrate
7991,mutatis,mccrate
7991,mutandi,mccrate
7991,situations,mccrate
7991,transactional,mccrate
7991,nego,mccrate
7992,tiations,mccrate
7992,client's,mccrate
7992,bottom,mccrate
7992,line,mccrate
7992,determined,mccrate
7992,considerations,mccrate
7993,account,mccrate
7993,calculating,mccrate
7993,client's,mccrate
7993,settling,mccrate
7994,typical,mccrate
7994,dispute,mccrate
7994,resolution,mccrate
7994,negotiation,mccrate
7996,negotiation,mccrate
7997,evaluating,mccrate
7997,situation,mccrate
7997,necessarily,mccrate
7998,viewed,mccrate
7998,client's,mccrate
7998,perspective,mccrate
7999,viewed,mccrate
8000,sum,mccrate
8000,terms,mccrate
8000,controversy,mccrate
8001,party's,mccrate
8001,satisfaction,mccrate
8001,necessarily,mccrate
8002,expense,mccrate
8002,party,mccrate
8003,sum,mccrate
8003,terms,mccrate
8003,situation,mccrate
8004,gains,mccrate
8004,party,mccrate
8004,necessarily,mccrate
8005,equal,mccrate
8005,losses,mccrate
8005,party,mccrate
8006,kinds,mccrate
8006,terms,mccrate
8006,situation,mccrate
8007,combines,mccrate
8007,sum,mccrate
8007,sum,mccrate
8008,elements,mccrate
8009,ii,mccrate
8009,evaluating,mccrate
8009,client's,mccrate
8009,objectives,mccrate
8010,achieved,mccrate
8010,analyzing,mccrate
8010,situation,mccrate
8011,competitive,mccrate
8011,adversarial,mccrate
8011,perspec,mccrate
8012,tive,mccrate
8012,lawyer,mccrate
8012,analyzes,mccrate
8012,situ,mccrate
8013,ation,mccrate
8013,exclusively,mccrate
8013,terms,mccrate
8013,maximizing,mccrate
8014,client's,mccrate
8015,cooperative,mccrate
8015,solving,mccrate
8016,spective,mccrate
8016,lawyer,mccrate
8016,analyzes,mccrate
8017,situation,mccrate
8017,terms,mccrate
8017,maximizing,mccrate
8017,inter,mccrate
8018,ests,mccrate
8018,parties,mccrate
8019,iii,mccrate
8019,identifying,mccrate
8019,framing,mccrate
8019,articulat,mccrate
8020,ing,mccrate
8020,issues,mccrate
8020,including,mccrate
8021,articulating,mccrate
8021,issues,mccrate
8021,concrete,mccrate
8022,abstract,mccrate
8022,manner,mccrate
8022,articulating,mccrate
8023,issues,mccrate
8023,level,mccrate
8023,abstractness,mccrate
8024,parties,mccrate
8024,easily,mccrate
8024,cooperate,mccrate
8025,combining,mccrate
8025,connecting,mccrate
8026,issues,mccrate
8026,controversy,mccrate
8027,devise,mccrate
8027,negotiating,mccrate
8027,plan,mccrate
8027,requires,mccrate
8028,ability,mccrate
8029,anticipate,mccrate
8029,party's,mccrate
8029,settling,mccrate
8030,supra,mccrate
8031,taking,mccrate
8031,perspective,mccrate
8031,party,mccrate
8032,skill,mccrate
8032,supra,mccrate
8032,assessing,mccrate
8033,objectives,mccrate
8033,concerns,mccrate
8033,values,mccrate
8034,attitudes,mccrate
8036,legal,mccrate
8036,education,mccrate
8036,professional,mccrate
8036,development,mccrate
8037,taking,mccrate
8037,perspective,mccrate
8037,counsel,mccrate
8038,party,mccrate
8038,assessing,mccrate
8038,attorney's,mccrate
8039,analysis,mccrate
8039,settling,mccrate
8040,client,mccrate
8040,attorney's,mccrate
8041,choice,mccrate
8041,strategies,mccrate
8042,identifying,mccrate
8042,factual,mccrate
8042,legal,mccrate
8042,infor,mccrate
8043,mation,mccrate
8045,ii,mccrate
8045,assessing,mccrate
8045,information,mccrate
8046,analytic,mccrate
8046,processes,mccrate
8046,set,mccrate
8047,supra,mccrate
8047,factoring,mccrate
8048,attorney's,mccrate
8048,thinking,mccrate
8048,pat,mccrate
8049,terns,mccrate
8049,values,mccrate
8049,attitudes,mccrate
8049,personality,mccrate
8050,usual,mccrate
8050,negotiating,mccrate
8050,tactics,mccrate
8051,revealed,mccrate
8051,prior,mccrate
8051,negotiations,mccrate
8052,munications,mccrate
8053,ii,mccrate
8053,alternative,mccrate
8053,means,mccrate
8053,moving,mccrate
8054,agreement,mccrate
8054,favorable,mccrate
8054,client,mccrate
8055,series,mccrate
8055,reciprocal,mccrate
8055,concessions,mccrate
8056,iii,mccrate
8056,identify,mccrate
8056,plan,mccrate
8056,realistic,mccrate
8056,contingencies,mccrate
8057,including,mccrate
8058,possibility,mccrate
8058,factual,mccrate
8058,legal,mccrate
8058,infor,mccrate
8059,mation,mccrate
8059,unknown,mccrate
8059,lawyer,mccrate
8059,emerge,mccrate
8060,negotiation,mccrate
8061,possibility,mccrate
8061,lawyer,mccrate
8061,mis,mccrate
8062,judged,mccrate
8062,goals,mccrate
8062,settling,mccrate
8062,negoti,mccrate
8063,ating,mccrate
8063,strategies,mccrate
8064,conducting,mccrate
8064,negotiation,mccrate
8064,session,mccrate
8064,effectively,mccrate
8065,negotiate,mccrate
8065,effectively,mccrate
8065,lawyer,mccrate
8066,communicate,mccrate
8066,effectively,mccrate
8066,opposing,mccrate
8067,evaluate,mccrate
8067,side's,mccrate
8067,positions,mccrate
8067,demands,mccrate
8067,offers,mccrate
8068,objectively,mccrate
8068,accurately,mccrate
8068,skill,mccrate
8068,supra,mccrate
8069,analyze,mccrate
8069,statements,mccrate
8069,negotiating,mccrate
8069,behavior,mccrate
8070,opposing,mccrate
8070,ascertain,mccrate
8071,relevant,mccrate
8071,information,mccrate
8072,revealing,mccrate
8073,ii,mccrate
8073,nature,mccrate
8073,side's,mccrate
8073,analysis,mccrate
8073,sit,mccrate
8074,uation,mccrate
8074,including,mccrate
8074,side's,mccrate
8074,settling,mccrate
8076,negotiation,mccrate
8077,iii,mccrate
8077,information,mccrate
8077,side's,mccrate
8078,processes,mccrate
8078,assumptions,mccrate
8078,values,mccrate
8078,attitudes,mccrate
8079,understanding,mccrate
8079,objec,mccrate
8080,tives,mccrate
8080,resolving,mccrate
8080,negotiation,mccrate
8080,manner,mccrate
8081,favorable,mccrate
8081,one's,mccrate
8081,client,mccrate
8082,evaluate,mccrate
8082,modify,mccrate
8082,one's,mccrate
8082,goals,mccrate
8083,strategies,mccrate
8083,tactics,mccrate
8083,light,mccrate
8083,side's,mccrate
8084,negotiating,mccrate
8084,behavior,mccrate
8085,counseling,mccrate
8085,client,mccrate
8085,terms,mccrate
8085,obtained,mccrate
8086,negotiation,mccrate
8086,implementing,mccrate
8086,client's,mccrate
8087,decision,mccrate
8087,lawyer,mccrate
8087,familiar,mccrate
8087,skills,mccrate
8087,required,mccrate
8089,counseling,mccrate
8089,client,mccrate
8089,accept,mccrate
8089,reject,mccrate
8090,terms,mccrate
8090,obtained,mccrate
8090,skill,mccrate
8091,supra,mccrate
8092,client,mccrate
8092,wishes,mccrate
8092,accept,mccrate
8092,terms,mccrate
8092,implementing,mccrate
8093,client's,mccrate
8093,decision,mccrate
8094,giving,mccrate
8094,consideration,mccrate
8094,counseling,mccrate
8094,client,mccrate
8095,question,mccrate
8095,client's,mccrate
8096,raise,mccrate
8096,attempt,mccrate
8097,resolve,mccrate
8098,issues,mccrate
8098,relating,mccrate
8098,implementation,mccrate
8099,enforcement,mccrate
8099,agreement,mccrate
8100,contingencies,mccrate
8100,affecting,mccrate
8100,rights,mccrate
8100,respon,mccrate
8101,sibilities,mccrate
8101,parties,mccrate
8101,agreement,mccrate
8102,ii,mccrate
8102,giving,mccrate
8102,consideration,mccrate
8102,alternative,mccrate
8102,forms,mccrate
8103,embodying,mccrate
8103,agreement,mccrate
8103,choosing,mccrate
8104,form,mccrate
8105,client,mccrate
8105,accept,mccrate
8105,terms,mccrate
8105,coun,mccrate
8106,seling,mccrate
8106,client,mccrate
8106,alternative,mccrate
8106,options,mccrate
8106,skill,mccrate
8107,supra,mccrate
8107,including,mccrate
8107,option,mccrate
8107,negotiation,mccrate
8108,seek,mccrate
8108,terms,mccrate
8108,client,mccrate
8108,satisfactory,mccrate
8109,commentary,mccrate
8110,skill,mccrate
8110,counseling,mccrate
8110,analyzed,mccrate
8110,preceding,mccrate
8110,section,mccrate
8111,skill,mccrate
8111,negotiation,mccrate
8111,fundamental,mccrate
8111,legal,mccrate
8111,practice,mccrate
8112,e.g,mccrate
8112,american,mccrate
8112,bar,mccrate
8112,association,mccrate
8112,section,mccrate
8112,legal,mccrate
8112,education,mccrate
8113,admissions,mccrate
8113,bar,mccrate
8113,report,mccrate
8113,recommendations,mccrate
8113,task,mccrate
8114,force,mccrate
8114,lawyer,mccrate
8114,competency,mccrate
8114,role,mccrate
8114,law,mccrate
8114,schools,mccrate
8116,legal,mccrate
8116,education,mccrate
8116,professional,mccrate
8116,development,mccrate
8117,zemans,mccrate
8117,rosenblum,mccrate
8117,public,mccrate
8117,profes,mccrate
8118,sion,mccrate
8118,baird,mccrate
8118,survey,mccrate
8118,relevance,mccrate
8118,legal,mccrate
8118,training,mccrate
8119,law,mccrate
8119,school,mccrate
8119,graduates,mccrate
8119,legal,mccrate
8119,educ,mccrate
8120,increasingly,mccrate
8120,subject,mccrate
8120,study,mccrate
8120,legal,mccrate
8120,educators,mccrate
8121,scholars,mccrate
8121,e.g,mccrate
8121,bastress,mccrate
8121,harbaugh,mccrate
8121,interviewing,mccrate
8122,counseling,mccrate
8122,negotiating,mccrate
8122,skills,mccrate
8122,effective,mccrate
8122,representation,mccrate
8123,fisher,mccrate
8123,ury,mccrate
8123,fisher,mccrate
8124,brown,mccrate
8124,gifford,mccrate
8124,legal,mccrate
8124,negotiation,mccrate
8125,theory,mccrate
8125,applications,mccrate
8125,menkel,mccrate
8125,meadow,mccrate
8126,view,mccrate
8126,legal,mccrate
8126,negotiation,mccrate
8126,structure,mccrate
8126,solving,mccrate
8127,u.c.l.a,mccrate
8127,rev,mccrate
8127,e.g,mccrate
8127,american,mccrate
8127,law,mccrate
8127,institute,mccrate
8128,american,mccrate
8128,bar,mccrate
8128,association,mccrate
8128,committee,mccrate
8128,continuing,mccrate
8128,professional,mccrate
8129,education,mccrate
8129,practical,mccrate
8129,guide,mccrate
8129,achieving,mccrate
8129,excellence,mccrate
8130,practice,mccrate
8130,law,mccrate
8130,standards,mccrate
8130,methods,mccrate
8130,evaluation,mccrate
8131,extensive,mccrate
8131,social,mccrate
8131,scientific,mccrate
8131,literature,mccrate
8132,subject,mccrate
8132,negotiation,mccrate
8132,e.g,mccrate
8132,raiffa,mccrate
8132,art,mccrate
8132,science,mccrate
8133,negotiation,mccrate
8133,rubin,mccrate
8133,brown,mccrate
8133,social,mccrate
8133,psychology,mccrate
8134,bargaining,mccrate
8134,negotiation,mccrate
8135,prior,mccrate
8135,sections,mccrate
8135,statement's,mccrate
8135,formulation,mccrate
8135,skill,mccrate
8136,negotiation,mccrate
8136,attempts,mccrate
8136,strike,mccrate
8136,balance,mccrate
8136,conceptual,mccrate
8137,practical,mccrate
8137,aspects,mccrate
8137,skill,mccrate
8137,consistent,mccrate
8138,lawyers,mccrate
8138,spheres,mccrate
8138,practice,mccrate
8138,recognizes,mccrate
8138,aspects,mccrate
8139,negotiation,mccrate
8139,theory,mccrate
8139,dichotomy,mccrate
8139,coopera,mccrate
8140,tive,mccrate
8140,competitive,mccrate
8140,negotiation,mccrate
8140,concepts,mccrate
8140,sum,mccrate
8141,sum,mccrate
8141,essential,mccrate
8141,planning,mccrate
8141,conducting,mccrate
8142,negotiation,mccrate
8142,effectively,mccrate
8142,discussion,mccrate
8142,concepts,mccrate
8143,e.g,mccrate
8143,menkel,mccrate
8143,meadow,mccrate
8143,supra,mccrate
8143,statement,mccrate
8143,consciously,mccrate
8144,excludes,mccrate
8144,extensive,mccrate
8144,development,mccrate
8144,theoretical,mccrate
8144,aspects,mccrate
8145,negotiation,mccrate
8145,process,mccrate
8145,game,mccrate
8145,theory,mccrate
8145,models,mccrate
8145,economic,mccrate
8145,models,mccrate
8146,social,mccrate
8146,psychological,mccrate
8146,bargaining,mccrate
8146,theories,mccrate
8146,overview,mccrate
8147,aspects,mccrate
8147,negotiation,mccrate
8147,theory,mccrate
8147,e.g,mccrate
8147,bastress,mccrate
8148,harbaugh,mccrate
8148,supra,mccrate
8148,understanding,mccrate
8149,theoretical,mccrate
8149,aspects,mccrate
8149,negotiation,mccrate
8149,conducive,mccrate
8149,effective,mccrate
8150,negotiation,mccrate
8150,understanding,mccrate
8150,critical,mccrate
8151,minimum,mccrate
8151,competency,mccrate
8151,skill,mccrate
8151,legal,mccrate
8151,negotiation,mccrate
8151,simi,mccrate
8152,larly,mccrate
8152,practical,mccrate
8152,aspects,mccrate
8152,negotiation,mccrate
8152,essential,mccrate
8153,effective,mccrate
8153,skill,mccrate
8153,included,mccrate
8153,formu,mccrate
8154,lation,mccrate
8154,extensive,mccrate
8154,knowledge,mccrate
8154,tech,mccrate
8155,niques,mccrate
8155,developed,mccrate
8155,effective,mccrate
8155,negotiation,mccrate
8156,essential,mccrate
8156,mimimum,mccrate
8156,competency,mccrate
8156,overview,mccrate
8156,tech,mccrate
8157,niques,mccrate
8157,e.g,mccrate
8157,bastress,mccrate
8157,harbaugh,mccrate
8157,supra,mccrate
8159,litigation,mccrate
8159,adr,mccrate
8160,litigation,mccrate
8160,alternative,mccrate
8161,dispute,mccrate
8161,resolution,mccrate
8161,procedures,mccrate
8162,effectively,mccrate
8162,employ,mccrate
8162,advise,mccrate
8162,client,mccrate
8163,options,mccrate
8163,litigation,mccrate
8163,alternative,mccrate
8163,dispute,mccrate
8163,resolution,mccrate
8163,lawyer,mccrate
8164,understanding,mccrate
8164,potential,mccrate
8164,functions,mccrate
8164,consequences,mccrate
8165,courses,mccrate
8165,action,mccrate
8165,relation,mccrate
8165,client's,mccrate
8165,situation,mccrate
8166,objectives,mccrate
8166,skill,mccrate
8166,supra,mccrate
8166,knowledge,mccrate
8167,fundamentals,mccrate
8167,trial,mccrate
8167,court,mccrate
8167,litigation,mccrate
8167,appellate,mccrate
8167,litigation,mccrate
8168,advocacy,mccrate
8168,administrative,mccrate
8168,executive,mccrate
8168,forums,mccrate
8168,alternative,mccrate
8169,dispute,mccrate
8169,resolution,mccrate
8170,knowledge,mccrate
8170,fundamentals,mccrate
8170,litigation,mccrate
8170,trial,mccrate
8171,court,mccrate
8171,level,mccrate
8171,include,mccrate
8172,understanding,mccrate
8172,litigative,mccrate
8172,process,mccrate
8172,including,mccrate
8173,functions,mccrate
8173,organization,mccrate
8173,trial,mccrate
8174,courts,mccrate
8175,ii,mccrate
8175,basic,mccrate
8175,concepts,mccrate
8175,jurisdiction,mccrate
8176,iii,mccrate
8176,availability,mccrate
8176,alternative,mccrate
8176,forums,mccrate
8177,importance,mccrate
8177,choice,mccrate
8177,forum,mccrate
8178,iv,mccrate
8178,basic,mccrate
8178,procedural,mccrate
8178,rules,mccrate
8178,principles,mccrate
8178,govern,mccrate
8179,ing,mccrate
8179,litigation,mccrate
8179,trial,mccrate
8179,court,mccrate
8179,jurisdiction,mccrate
8180,basic,mccrate
8180,rules,mccrate
8180,principles,mccrate
8180,evidence,mccrate
8181,vi,mccrate
8181,knowledge,mccrate
8181,means,mccrate
8181,additional,mccrate
8182,tinent,mccrate
8182,rules,mccrate
8182,procedure,mccrate
8182,evidence,mccrate
8183,efficiently,mccrate
8183,ascertained,mccrate
8183,including,mccrate
8183,legal,mccrate
8183,research,mccrate
8184,skill,mccrate
8184,supra,mccrate
8185,understanding,mccrate
8185,processes,mccrate
8185,initiating,mccrate
8185,liti,mccrate
8186,gation,mccrate
8186,including,mccrate
8187,lawyer's,mccrate
8187,ethical,mccrate
8187,obligation,mccrate
8187,screen,mccrate
8187,mer,mccrate
8188,instituting,mccrate
8188,litigation,mccrate
8189,ii,mccrate
8189,types,mccrate
8189,factors,mccrate
8189,considered,mccrate
8190,deciding,mccrate
8190,institute,mccrate
8190,litigation,mccrate
8190,including,mccrate
8191,length,mccrate
8191,cost,mccrate
8191,trial,mccrate
8191,court,mccrate
8191,litigation,mccrate
8192,appeals,mccrate
8192,ensue,mccrate
8193,parative,mccrate
8193,utility,mccrate
8193,alternative,mccrate
8193,dispute,mccrate
8193,resolution,mccrate
8194,mechanisms,mccrate
8194,skill,mccrate
8194,infra,mccrate
8195,analytical,mccrate
8195,processes,mccrate
8195,evaluating,mccrate
8195,weighing,mccrate
8196,factors,mccrate
8198,legal,mccrate
8198,education,mccrate
8198,professional,mccrate
8198,development,mccrate
8199,iii,mccrate
8199,types,mccrate
8199,factors,mccrate
8199,considered,mccrate
8200,determining,mccrate
8200,relief,mccrate
8200,seek,mccrate
8200,oppose,mccrate
8201,litigation,mccrate
8201,analytical,mccrate
8201,processes,mccrate
8201,eval,mccrate
8202,uating,mccrate
8202,weighing,mccrate
8202,factors,mccrate
8203,iv,mccrate
8203,types,mccrate
8203,factors,mccrate
8203,considered,mccrate
8204,selecting,mccrate
8204,forum,mccrate
8204,initiate,mccrate
8204,litigation,mccrate
8205,analytical,mccrate
8205,processes,mccrate
8205,evaluating,mccrate
8206,weighing,mccrate
8206,factors,mccrate
8207,understanding,mccrate
8207,skills,mccrate
8207,processes,mccrate
8207,required,mccrate
8208,preparing,mccrate
8208,trial,mccrate
8208,including,mccrate
8209,effective,mccrate
8209,acquisition,mccrate
8209,relevant,mccrate
8209,factual,mccrate
8209,legal,mccrate
8210,information,mccrate
8210,requires,mccrate
8211,developing,mccrate
8211,effective,mccrate
8211,plan,mccrate
8211,information,mccrate
8212,acquisition,mccrate
8213,formulating,mccrate
8213,legal,mccrate
8213,theories,mccrate
8213,skill,mccrate
8214,supra,mccrate
8214,hypotheses,mccrate
8215,guide,mccrate
8215,investigation,mccrate
8215,skill,mccrate
8216,supra,mccrate
8217,ii,mccrate
8217,analyzing,mccrate
